"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015004071",318.545368573629,0.00344780911445057,0.000736363815790981,4.68220876761447,2.8380022727247e-06,0.00222026377802829
"2","ENSNFUG00015004112",36.5426847643619,0.0067858580767629,0.00121152744121774,5.6010766623183,2.13024491930604e-08,6.53932335886002e-05
"3","ENSNFUG00015004230",3146.14429316755,0.00148028462371668,0.000390393912912115,3.79177178423354,0.00014957633612059,0.0373068743311816
"4","ENSNFUG00015008942",966.019998928027,0.00291812672003487,0.000712905742353297,4.09328547474194,4.25303562204454e-05,0.0162969381305119
"5","ENSNFUG00015013252",333.31006920102,0.00346224722484521,0.000916028139285586,3.77962976939271,0.000157061720510333,0.0382985826532728
"6","ENSNFUG00015018098",795.554342878879,0.00148459154608313,0.000350417750101875,4.23663340584638,2.26896133756135e-05,0.010650504518513
"7","ENSNFUG00015019689",123.449479525999,0.0053856298040198,0.00103850742111753,5.18593290187987,2.14936189988043e-07,0.000301814246148193
"8","ENSNFUG00015001295",122.807159091364,0.00265711253649728,0.000559903713775198,4.745659782432,2.07827779694535e-06,0.0019510871957723
"9","ENSNFUG00015013998",60.3855583993979,0.00669536487697739,0.00162333822711057,4.12444231593972,3.71634113429054e-05,0.0155062269194309
"10","ENSNFUG00015018469",60.1904667713275,0.00976787315202412,0.00175125403496721,5.57764490872795,2.43796674009481e-08,6.53932335886002e-05
"11","ENSNFUG00015000187",816.535312469967,0.00156374102010908,0.000399339834934674,3.91581526136725,9.00992222457739e-05,0.0287663748578778
"12","ENSNFUG00015001561",26.7775727359985,0.0171005629142191,0.00330294761741924,5.1773642500515,2.25042578082377e-07,0.000301814246148193
"13","ENSNFUG00015002001",45.1791659751432,0.00655255152665338,0.00175513642966567,3.73335737091477,0.000188944208577613,0.0443452057531657
"14","ENSNFUG00015024060",7.98953029201472,0.0128614157382119,0.00264985767100097,4.85362511313809,1.21224801588104e-06,0.00126450937478791
"15","ENSNFUG00015001211",308.646124870025,0.00150168175277376,0.000406247012524571,3.69647457452487,0.000218614142183578,0.0485804959133491
"16","ENSNFUG00015002680",162.236199363427,0.00570614461171561,0.001168509861544,4.88326611482408,1.04342898128576e-06,0.00115243662074243
"17","ENSNFUG00015003491",74.4997716962369,0.0143481523605306,0.0035035773592227,4.09528630009012,4.2164700169421e-05,0.0162969381305119
"18","ENSNFUG00015022473",107.775966558334,0.00509819519254656,0.0012510932862631,4.07499204777481,4.60159194826683e-05,0.0172798980841316
"19","ENSNFUG00015023311",1313.7425168345,-0.0016671025364351,0.000451275757181854,-3.69419918952857,0.000220580845284234,0.0485804959133491
"20","ENSNFUG00015024612",70.5879732786264,0.00396774485225234,0.000791068321215571,5.01567910867095,5.28464672897091e-07,0.000661496846554385
"21","ENSNFUG00015000258",237.05152973545,0.0032158997460682,0.000773274610693486,4.1588068476529,3.19914269010338e-05,0.0143016912260431
"22","ENSNFUG00015001398",268.423258189164,0.0079514160888403,0.0018290525536696,4.3472868359564,1.37831917628827e-05,0.00761156495705548
"23","ENSNFUG00015002737",493.408996419844,0.00194042535134081,0.000469078940447072,4.13667121677093,3.52380445816239e-05,0.0150370346605584
"24","ENSNFUG00015002851",371.16013151484,0.00293767168243946,0.000737052399435153,3.98570262398002,6.72807334997621e-05,0.0229684191307552
"25","ENSNFUG00015002964",413.38427776376,0.00282787552459382,0.000726247769607155,3.8938164672416,9.86793205413968e-05,0.0300947339254477
"26","ENSNFUG00015003253",54.816092032996,0.00651293741947322,0.00125431032693632,5.19244502704623,2.07550164157065e-07,0.000301814246148193
"27","ENSNFUG00015007588",27.6836723681591,0.0201848491419395,0.00473737597644669,4.26076571551312,2.0372770908125e-05,0.0100662933308146
"28","ENSNFUG00015007598",4612.02516259832,0.00772169605497487,0.00197531682461745,3.90909243456188,9.26435132688771e-05,0.0289912434189406
"29","ENSNFUG00015007606",1199.98953187668,0.00837515044992786,0.0020886103767945,4.00991517756492,6.07405638625275e-05,0.0215182042845814
"30","ENSNFUG00015007666",3697.91882247874,0.00898179512854333,0.00233014588920753,3.85460634466882,0.000115915990229654,0.0326896718627589
"31","ENSNFUG00015009470",14.5495919149246,0.00707965007168881,0.00178891497380051,3.9575106561092,7.57349098612545e-05,0.0249473450448231
"32","ENSNFUG00015012537",21.777740993389,0.0118727340441792,0.00306656026830384,3.87167803838605,0.000108088664112775,0.0312226578058688
"33","ENSNFUG00015012542",14.0143226632038,0.0126888402276358,0.00269814193015361,4.70280680413035,2.5660920747917e-06,0.00219004294528586
"34","ENSNFUG00015012543",13.1744498516939,0.0110173477755439,0.00191868171700439,5.74214455576567,9.34849624451168e-09,5.85091218289838e-05
"35","ENSNFUG00015017418",567.127261199442,0.00328215319217676,0.000887298098880029,3.69904229065697,0.000216414542164604,0.0485804959133491
"36","ENSNFUG00015004668",75.9844630482308,0.00385857929918238,0.000827193499932392,4.66466346688864,3.0912251613173e-06,0.00232163374515575
"37","ENSNFUG00015004558",128.875183521646,0.00403362298071275,0.000652328772644986,6.18342030868528,6.27274066067184e-10,1.17776978644774e-05
"38","ENSNFUG00015009886",630.082440468731,0.00116524039209952,0.000280964520510192,4.14728660395842,3.36438801932865e-05,0.0146906394071895
"39","ENSNFUG00015010263",6.1728180339727,0.00718786626224834,0.00190708961562732,3.76902385884155,0.000163887223255111,0.0394505962030508
"40","ENSNFUG00015018800",3244.75094042665,0.00164811102080242,0.000291984037124338,5.64452439603946,1.65638494149533e-08,6.53932335886002e-05
"41","ENSNFUG00015007754",26.0156226341285,0.0103107203971096,0.00239449897139372,4.30600326844503,1.66230601006814e-05,0.00866984934584428
"42","ENSNFUG00015010805",1914.52687802312,0.00135710974216023,0.000318458731338261,4.26149327561924,2.03065465308797e-05,0.0100662933308146
"43","ENSNFUG00015023459",178.330331701145,0.00256072787862093,0.000660582632194028,3.87646867147543,0.000105983448872272,0.0311555454383897
"44","ENSNFUG00015010138",168.677915024069,0.00735326763190817,0.00173163212838803,4.24643751485097,2.17196315787708e-05,0.0104566103211026
"45","ENSNFUG00015013092",297.414426124662,0.00234716372290794,0.000609742324902744,3.8494354533816,0.000118390375301854,0.0326896718627589
"46","ENSNFUG00015013369",393.545636360499,-0.0063652125962322,0.00172066523412951,-3.69927425159629,0.00021621686267301,0.0485804959133491
"47","ENSNFUG00015018864",26.7287593644262,-0.00774542173996487,0.00192453235224886,-4.02457341437475,5.70786863438904e-05,0.0206097964383247
"48","ENSNFUG00015020960",3340.17747928129,0.00152404089122839,0.000401521646840683,3.79566308123134,0.000147249361642214,0.0373068743311816
"49","ENSNFUG00015005532",58.5411547995198,0.0112520359725901,0.00209980214233648,5.35861724575147,8.38613067218811e-08,0.000157457989501004
"50","ENSNFUG00015008041",219.458112977834,0.00293972540123821,0.000651219980188366,4.51418182898486,6.35616671468148e-06,0.00397811287449531
"51","ENSNFUG00015022784",84.5851297479169,0.00664344359133996,0.00143957156527699,4.61487553073591,3.933309710145e-06,0.00273525270806232
"52","ENSNFUG00015025136",44.6541923147598,0.00444624356252509,0.000841265337117199,5.285185739093,1.25577277445779e-07,0.000214348996483813
"53","ENSNFUG00015008845",479.834634741628,0.00160199963192169,0.000389705085156394,4.11079991752939,3.94290762912836e-05,0.0157711603848615
"54","ENSNFUG00015010382",748.871443828643,0.0025425085598636,0.000668435595541824,3.80367020670508,0.000142567956308207,0.0371785548283735
"55","ENSNFUG00015022297",463.211167816929,-0.00142792264267407,0.000326240015115055,-4.37690833900459,1.20374565798271e-05,0.00684894802251013
"56","ENSNFUG00015007013",444.113368188721,0.00238837213092957,0.000528658925415039,4.51779401824061,6.24872265719602e-06,0.00397811287449531
"57","ENSNFUG00015024545",156.68043595611,0.00391067858163974,0.000927909819103655,4.2145028548328,2.50328986276185e-05,0.011463846454443
"58","ENSNFUG00015024631",908.151194685713,0.00124691963460524,0.000309057432382631,4.03458873320827,5.46980172058035e-05,0.020137450412866
"59","ENSNFUG00015024845",168.247958621352,0.00348251219255105,0.000871704625312022,3.99505989922275,6.46778985811934e-05,0.0224887448844535
"60","ENSNFUG00015009290",14.3820786074971,0.0148807938693738,0.00265205541376583,5.61104183273591,2.01112136802788e-08,6.53932335886002e-05
"61","ENSNFUG00015012080",432.03429014685,0.00297911336054427,0.00059642253528494,4.99497115601274,5.88445616365175e-07,0.000690540930804533
"62","ENSNFUG00015014614",268.084106090076,0.00390563251923837,0.000905849202876887,4.31157029981863,1.62099219437515e-05,0.00866984934584428
"63","ENSNFUG00015023719",67.6779736335297,0.00375177589319763,0.000841746668983926,4.45713185622273,8.30635155239039e-06,0.00503096957250587
"64","ENSNFUG00015012483",322.082219001405,0.00423682856195013,0.000924835505128616,4.58116988205478,4.62382039189978e-06,0.00310060184565394
"65","ENSNFUG00015024401",225.279862007721,0.00633577457273266,0.00154135902688957,4.11051186790538,3.94782987903967e-05,0.0157711603848615
"66","ENSNFUG00015014521",28.5931006592703,0.00347676938176632,0.000941708332417426,3.69198111780664,0.00022251398852514,0.0485804959133491
"67","ENSNFUG00015006267",153.319631055013,0.00271000045703744,0.000578340525602894,4.68582147898487,2.78839237732825e-06,0.00222026377802829
"68","ENSNFUG00015025288",24.2556857513376,0.0101138232792112,0.00182963697910612,5.52777594392104,3.24315870084781e-08,6.76594975190206e-05
"69","ENSNFUG00015025449",1280.7976792445,0.00137042100315841,0.000369263489113886,3.71122800807354,0.000206256212763595,0.0478106993932006
"70","ENSNFUG00015025454",17.1985576039035,0.00685541391868331,0.00145107923852533,4.72435531890745,2.30846493232972e-06,0.00206398750330585
"71","ENSNFUG00015014444",44.2683861430605,0.0076615821081233,0.00198920978101604,3.85157069970265,0.000117362635941286,0.0326896718627589
"72","ENSNFUG00015014995",20.1542626482903,0.00602701426684394,0.00160184470061762,3.76254593502112,0.000168192403858846,0.039974437656376
"73","ENSNFUG00015023893",66.9646292585899,0.00504162721532431,0.00133045308716085,3.78940622858262,0.000151007799806657,0.0373068743311816
"74","ENSNFUG00015024417",69.5350510718915,0.00897127710854901,0.00161647025605396,5.54991783792497,2.85803884452262e-08,6.70781716809458e-05
"75","ENSNFUG00015014573",571.747841711955,0.00207708596948207,0.000448302961888672,4.63321937631516,3.6002267286867e-06,0.00259991757914698
"76","ENSNFUG00015019106",20.3497117857604,-0.019043577481683,0.00501331232839622,-3.79860184928377,0.000145514631715852,0.0373068743311816
"77","ENSNFUG00015021941",23.7273675552444,0.00469314792072583,0.00122497213936891,3.83122829482772,0.000127505127346696,0.0342005181580223
"78","ENSNFUG00015017643",614.214466489163,0.00137961066577363,0.000359416355224238,3.838474921134,0.000123800856222491,0.0336881866149782
"79","ENSNFUG00015017818",155.143034685737,0.00224340871660558,0.000576398845923835,3.89211174253813,9.93754528854791e-05,0.0300947339254477
"80","ENSNFUG00015018709",30.6536874881169,0.00355196003208473,0.000916403407991491,3.87597863682072,0.000106197001920374,0.0311555454383897
"81","ENSNFUG00015017300",422.06689269303,0.00103135811345625,0.000263435536728464,3.91503031923641,9.03928481367058e-05,0.0287663748578778
"82","ENSNFUG00015020063",219.568209435667,0.00499883697868105,0.00105210636438598,4.75126579202703,2.0214720689886e-06,0.0019510871957723
"83","ENSNFUG00015014893",17.9940250880982,0.00773201548143745,0.00131598908832294,5.87544041971572,4.21720626259397e-09,3.95911323932322e-05
"84","ENSNFUG00015009636",8.37196130915377,0.0187730407509324,0.00472661314654196,3.9717743273885,7.13392859364243e-05,0.0239190434418268
"85","ENSNFUG00015011491",482.912729758598,0.00144942881891275,0.00038099740030435,3.80430107332729,0.000142205136890022,0.0371785548283735
"86","ENSNFUG00015014544",57.2959546564982,0.0140459951741827,0.00320804304006359,4.37836868108362,1.19570953321448e-05,0.00684894802251013
